airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type
AmericanAir,967232655136903168,Sat Feb 24 03:00:09 +0000 2018,@AmericanAir thank you to the whole boarding and flight crew on flight 2497 out of DFW at gate C35. I lost my jacke… https://t.co/CnX5MCJnkq,0,0,en,,55268806,,,
AmericanAir,967232635838910464,Sat Feb 24 03:00:05 +0000 2018,@AmericanAir @calumscott #sweepstakes ,0,0,und,967149598224666624,2575549957,,,
AmericanAir,967232003505504256,Sat Feb 24 02:57:34 +0000 2018,@AmericanAir Sorry @americanair  it's a shit strategy and not what someone expects when booking tix on American #surprises,0,0,en,967215181758713856,1713634849,,,
AmericanAir,967231857782939648,Sat Feb 24 02:56:59 +0000 2018,RT @kaliemarsch: Over 100 employees from @united  @JetBlue and @AmericanAir showed their support by attending the funeral for Gina Rose Mon…,714,0,en,,1286870364,,,
AmericanAir,967231847167033344,Sat Feb 24 02:56:57 +0000 2018,RT @MeghanDStewart: Friends - please retweet this!! @statravelUS  and @AmericanAir  need to fix this TONIGHT. https://t.co/yNGm0H5RLE,1,0,en,,1296334465,,,
AmericanAir,967231629033959426,Sat Feb 24 02:56:05 +0000 2018,I spoke too soon. Delay #8! @AmericanAir,0,0,en,,32247803,US,Nashville  TN,city
AmericanAir,967231487253843968,Sat Feb 24 02:55:31 +0000 2018,@AmericanAir Spoke with an agent but all options are bad in every aspect... departure time  connecting city  arrival airport. Suggestions?,0,0,en,967225015300173824,822274964,,,
AmericanAir,967231254033657856,Sat Feb 24 02:54:35 +0000 2018,@Adweek reports that @AmericanAir responds to 80% of their tweets within 15 minutes ... still waiting an hour later… https://t.co/qiJCQgl2Bw,0,0,en,,16107121,,,
AmericanAir,967231207074394114,Sat Feb 24 02:54:24 +0000 2018,@AmericanAir how would that even be possible? I mean seriously? https://t.co/bKKdkWhgnz,0,0,en,,27431986,,,
AmericanAir,967231176720240640,Sat Feb 24 02:54:17 +0000 2018,After an extra day in Japan  getting on a plane just to get off  a cancellation  and more delays  I’ve finally touc… https://t.co/MOxACeaUuY,0,0,en,,18021161,,,
AmericanAir,967231036936646662,Sat Feb 24 02:53:44 +0000 2018,.@AmericanAir what is going on with flight 2015 tonight? We have been on the ground taxiing for over an hour!!!,0,0,en,,24910304,,,
AmericanAir,967231021543407616,Sat Feb 24 02:53:40 +0000 2018,@AmericanAir Also  we're talking about a 24" x 2" x 2" delicate tube. Would've easily fit in luggage...but delicate,0,0,en,967215181758713856,1713634849,,,
AmericanAir,967230899631751168,Sat Feb 24 02:53:11 +0000 2018,@AmericanAir I did  several times.  I actually don't care about the issue anymore after a good night sleep but feel… https://t.co/DgBwNegRXO,0,0,en,967229701709271040,822939749329444864,,,
AmericanAir,967230761383337984,Sat Feb 24 02:52:38 +0000 2018,@AmericanAir No it wasn't mentioned upon check in  I could've done something then. Instead I was held at the gate.,0,0,en,967215181758713856,1713634849,,,
AmericanAir,967230609130221569,Sat Feb 24 02:52:02 +0000 2018,RT @JetPhotos: The @AmericanAir Astrojet 737 touching down in Oranjestad. https://t.co/a9u48nkYYM © Nito https://t.co/ljLFffTyPf,19,0,en,,758761041652318208,,,
AmericanAir,967230218887925761,Sat Feb 24 02:50:29 +0000 2018,@AmericanAir Please respond to DM regarding our athletes,0,0,en,967204225146146816,967194770849320960,,,
AmericanAir,967230142492893184,Sat Feb 24 02:50:10 +0000 2018,@AmericanAir Two planes needed maintenance  but now we’ve literally been waiting on a flight attendant to show up f… https://t.co/6JZsBZERkV,0,0,en,967228872549945344,269795845,,,
AmericanAir,967229797473669120,Sat Feb 24 02:48:48 +0000 2018,@AmericanAir And my parking fees? And the now 7th delay? You don’t appreciate me or any of your customers because y… https://t.co/BqTn7YZoBm,0,0,en,967227892982829056,32247803,US,Nashville  TN,city
AmericanAir,967229723330928645,Sat Feb 24 02:48:30 +0000 2018,@AmericanAir We have a plane but it’s short one flight attendant. We’ve been waiting for at least 45 minutes now fo… https://t.co/bvyiMVD4bO,0,0,en,967210810090098688,69045906,,,
AmericanAir,967229705152757760,Sat Feb 24 02:48:26 +0000 2018,@CaptainTimAA @AviateAddict @AmericanAir @Boeing @iflymia Wanna share it too. Being 737 300 flying over Bolivian te… https://t.co/D3ZeJzD4H7,0,0,en,967065405557702656,274678318,,,
AmericanAir,967229650593288192,Sat Feb 24 02:48:13 +0000 2018,RT @theodorable85: @AmericanAir what's the best way to commend a great flight attendant on an American Eagle flight?,1,0,en,,967206409720029184,,,
AmericanAir,967229500122714112,Sat Feb 24 02:47:37 +0000 2018,@AmericanAir I’ve called. Travel is in less than 12 days. They won’t let me book for my son using his vouchers that… https://t.co/XNYMNv2a0q,0,0,en,967206729896333314,450150636,,,
AmericanAir,967229478371053569,Sat Feb 24 02:47:32 +0000 2018,@AmericanAir The delay messed EVERYTHING up. Now we landed and we made it in time for my connecting flight- however… https://t.co/EI5crVWM5w,0,0,en,967202895128092672,118133427,US,Charlotte  NC,city
AmericanAir,967229328772796416,Sat Feb 24 02:46:56 +0000 2018,|RT @SecretFlying: **PRICE DROP** New York to Kahului  Hawaii (&amp; vice versa) for only $478 roundtrip with @AmericanAir.

https://t.co/qbWBu6…|,9,0,en,,2455904390,,,
AmericanAir,967229095800135680,Sat Feb 24 02:46:01 +0000 2018,@AmericanAir No. That flight has now been deplaned due to a mechanical problem,0,0,en,967226176828837888,815933220,,,
AmericanAir,967228872549945344,Sat Feb 24 02:45:08 +0000 2018,@AmericanAir Nope  check again. Now it’s 9:15pm,0,0,en,967224489686822919,269795845,,,
AmericanAir,967228622640697349,Sat Feb 24 02:44:08 +0000 2018,Also  your @AmericanAir team in #FlagshipFirstDining at #LAX was outstanding at catering to us and two kiddos. Our… https://t.co/3K463645da,0,0,en,967227883944112128,847858176145977344,,,
AmericanAir,967228596036124672,Sat Feb 24 02:44:02 +0000 2018,|RT @ant_kneee: Rain Rain Go Away for @AmericanAir Today! 
It's a big weekend for @TravAdventure &amp; @ChefFight We have 3 #CulinaryFightClub '…|,3,0,en,,905126485857509376,,,
AmericanAir,967228564197298177,Sat Feb 24 02:43:54 +0000 2018,Crying 8 year old because she won’t be sleeping in her own bed tonight. Thanks @AmericanAir for ruining the vacation,0,0,en,967224292617355265,202223142,,,
AmericanAir,967228488389406720,Sat Feb 24 02:43:36 +0000 2018,RT @kaliemarsch: Over 100 employees from @united  @JetBlue and @AmericanAir showed their support by attending the funeral for Gina Rose Mon…,714,0,en,,2947274513,,,
AmericanAir,967228375386370049,Sat Feb 24 02:43:09 +0000 2018,@sree @flyLAXairport @AmericanAir @movesapp @AdobeSpark A 12-hour delay! Quite a trip you are having.,0,1,en,967215852360749056,20642650,,,
AmericanAir,967228286748315649,Sat Feb 24 02:42:48 +0000 2018,RT @kaliemarsch: Over 100 employees from @united  @JetBlue and @AmericanAir showed their support by attending the funeral for Gina Rose Mon…,714,0,en,,609987201,,,
AmericanAir,967228261733343232,Sat Feb 24 02:42:42 +0000 2018,RT @sree: I walked 8 miles/12.9 km at @flyLAXairport’s @AmericanAir terminal yesterday- the only good part of a 12-hr delay! #MyDayInLA  [p…,2,0,en,,20642650,,,
AmericanAir,967228042425831424,Sat Feb 24 02:41:50 +0000 2018,RT @JetPhotos: The @AmericanAir Astrojet 737 touching down in Oranjestad. https://t.co/a9u48nkYYM © Nito https://t.co/ljLFffTyPf,19,0,en,,381797140,,,
AmericanAir,967227883944112128,Sat Feb 24 02:41:12 +0000 2018,Howdy  @AmericanAir - thanks for a super comfy flight for my wife  kids  and me in transcon #FlagshipFirst on… https://t.co/ioLmZAvAUu,0,1,en,,847858176145977344,,,
AmericanAir,967227803384115201,Sat Feb 24 02:40:53 +0000 2018,RT @GeminiJets: NEW ARRIVAL! @GeminiJets 1:400-scale @AmericanAir @Airbus A319  item GJAAL1702. See a list of global retailers at https://t…,1,0,en,,758761041652318208,,,
AmericanAir,967227745330761729,Sat Feb 24 02:40:39 +0000 2018,@AmericanAir on AA1393 and this is the hottest food service I've ever had.  Plates are hot to the touch #turnitdown… https://t.co/6UrATgyOp7,0,0,en,,35869350,,,
AmericanAir,967227708596944897,Sat Feb 24 02:40:30 +0000 2018,@AmericanAir And are they gonna reimburse me my time?,0,0,en,967217075273060358,50065801,,,
AmericanAir,967227351519014912,Sat Feb 24 02:39:05 +0000 2018,Dear @AmericanAir  since when you do not even close the curtain between your flagship business cabin and the galley… https://t.co/5DbGXxfPTe,0,0,en,,9742562,,,
AmericanAir,967227331428397056,Sat Feb 24 02:39:00 +0000 2018,Four flights to get to two locations in four days. Every single one has been delayed. Seriously???? @AmericanAir,0,0,en,,22407327,,,
AmericanAir,967227322557521920,Sat Feb 24 02:38:58 +0000 2018,@AshWilke @fly2ohare @AmericanAir Sorry to hear that hope all goes well for you and your family,0,0,en,967224363950006272,809147152299593732,,,
AmericanAir,967227310981165057,Sat Feb 24 02:38:55 +0000 2018,@AmericanAir Boarded now  only 2 hours late.   Just a long week . At least I was upgraded - thanks!,0,0,en,967217887072137216,447423135,,,
AmericanAir,967226902510370816,Sat Feb 24 02:37:18 +0000 2018,RT @kaliemarsch: Over 100 employees from @united  @JetBlue and @AmericanAir showed their support by attending the funeral for Gina Rose Mon…,714,0,en,,191862539,,,
AmericanAir,967226663938375680,Sat Feb 24 02:36:21 +0000 2018,RT @DallasSteeleXXX: Hey @AmericanAir  when did you start serving cake in economy? That’s reason enough to fly AA! DFW-PSP 2552 https://t.c…,36,0,en,,823938589587144706,,,
AmericanAir,967226527774597120,Sat Feb 24 02:35:49 +0000 2018,@AmericanAir 2 broke &amp; 1 lost plane in 2 weeks for my  husband just trying to get home. REALLY!!!!!?????? ,0,0,en,,3643802118,,,
AmericanAir,967226196164599808,Sat Feb 24 02:34:30 +0000 2018,@EarthSteve @AmericanAir I AM SCARED NOW,0,1,en,967215490086178816,16855994,,,
AmericanAir,967226112538562560,Sat Feb 24 02:34:10 +0000 2018,@AmericanAir IF the flight comes through based on this new projection  I will get home 4 hours after I would have if I had driven.,0,0,en,,32247803,US,Nashville  TN,city
AmericanAir,967226085581770752,Sat Feb 24 02:34:03 +0000 2018,RT @JetPhotos: The @AmericanAir Astrojet 737 touching down in Oranjestad. https://t.co/a9u48nkYYM © Nito https://t.co/ljLFffTyPf,19,0,en,,25562750,,,
AmericanAir,967225909504856064,Sat Feb 24 02:33:21 +0000 2018,@EarthSteve @AmericanAir They’ll rebook you on a later flight. You’ll get a middle seat way in the back by the bath… https://t.co/bAcoCZQQze,0,1,en,967219974615060482,198185176,,,
AmericanAir,967225603769405441,Sat Feb 24 02:32:08 +0000 2018,@AmericanAir The delay in my first flight cut it to close (hence the running) - bag tracker only says unloaded in D… https://t.co/fVKy9l5Nsc,0,0,en,967221055558504449,50881810,,,
AmericanAir,967225531585441792,Sat Feb 24 02:31:51 +0000 2018,@AmericanAir I have spoken to your team they know NOTHING I cannot wait around not knowing what will happen I need… https://t.co/iGTWbDi6GP,0,0,en,967224832294309888,764884105485950977,,,
AmericanAir,967225032874307585,Sat Feb 24 02:29:52 +0000 2018,@AmericanAir Supposed to depart at 2:25pm  so an 8 hour late crew?,0,0,en,967224398129303555,19886854,,,
AmericanAir,967224856390524928,Sat Feb 24 02:29:10 +0000 2018,@DallasSteeleXXX @AmericanAir  https://t.co/YQS0KcvyQV,0,0,und,967107973574209536,4598155994,,,
AmericanAir,967224806784593920,Sat Feb 24 02:28:58 +0000 2018,Left stranded no fault of mine your agents not knowing their own "policy" @AmericanAir you are responsible loss of… https://t.co/co51IKJ5Al,0,0,en,,764884105485950977,,,
AmericanAir,967224363950006272,Sat Feb 24 02:27:13 +0000 2018,@strossdawg @fly2ohare @AmericanAir No I had a family emergency.,0,0,en,967154948793339905,1862192503,,,
AmericanAir,967224292617355265,Sat Feb 24 02:26:56 +0000 2018,@AmericanAir Completely ruined flights home. Thanks. 25 minutes to bring bridge to plane so we could deplane... mis… https://t.co/8vvZ7JQy2S,0,0,en,,202223142,,,
AmericanAir,967224142163570688,Sat Feb 24 02:26:20 +0000 2018,@AmericanAir Help is get to Dallas for NCA. Flights cancelled. We need you!,0,0,en,,1263317684,,,
AmericanAir,967224125059162113,Sat Feb 24 02:26:16 +0000 2018,RT @kaliemarsch: Over 100 employees from @united  @JetBlue and @AmericanAir showed their support by attending the funeral for Gina Rose Mon…,714,0,en,,2197443265,,,
AmericanAir,967223918959513600,Sat Feb 24 02:25:27 +0000 2018,@AmericanAir We just got our sixth delay notification. I think you guys are going to set a record tonight.,0,0,en,,32247803,US,Nashville  TN,city
AmericanAir,967223883756601344,Sat Feb 24 02:25:18 +0000 2018,RT @MeghanDStewart: @statravelUS FAIL...@AmericanAir ...how can this be a students first abroad trip experience?  Any friends available to…,1,0,en,,20650765,,,
AmericanAir,967223670048481284,Sat Feb 24 02:24:27 +0000 2018,RT @TGCDiary: @WomenThatSoar @Toyota @AmericanAir @SheilaEdrummer @nowthatsMAJOR @KnoxHamilton @nickfradiani MUST see performances #womenth…,1,0,en,,31624043,,,
AmericanAir,967223438455726080,Sat Feb 24 02:23:32 +0000 2018,RT @sree: I walked 8 miles/12.9 km at @flyLAXairport’s @AmericanAir terminal yesterday- the only good part of a 12-hr delay! #MyDayInLA  [p…,2,0,en,,478908708,,,
AmericanAir,967223419224973312,Sat Feb 24 02:23:27 +0000 2018,@AmericanAir I appreciate the response however I saw his boarding pass and it clearly said 9C. It’s ok  last flight for me.,0,0,en,967222921809850370,297746643,,,
AmericanAir,967223384005382145,Sat Feb 24 02:23:19 +0000 2018,@statravelUS FAIL...@AmericanAir ...how can this be a students first abroad trip experience?  Any friends available… https://t.co/3xBVKBkRNV,1,0,en,,20650765,,,
AmericanAir,967223166555869185,Sat Feb 24 02:22:27 +0000 2018,@reinaxochitl @AmericanAir Lol! Thank you! And I honestly don't remember them being this bad!! ,0,0,en,967212163176845312,55673084,,,
AmericanAir,967222987240935424,Sat Feb 24 02:21:44 +0000 2018,@miles_mulkey @AmericanAir ,0,0,und,967220335354376192,4676088241,,,
AmericanAir,967222819967741952,Sat Feb 24 02:21:05 +0000 2018,RT @kaliemarsch: Over 100 employees from @united  @JetBlue and @AmericanAir showed their support by attending the funeral for Gina Rose Mon…,714,0,en,,832139011955138562,,,
AmericanAir,967222681186713600,Sat Feb 24 02:20:31 +0000 2018,@SouthwestAir @AmericanAir has better rates this time. You guys never have specials to Little Rock  Ar.,0,0,en,967222150737399808,762093521520111616,,,
AmericanAir,967222485304381441,Sat Feb 24 02:19:45 +0000 2018,@AmericanAir Thank you for offering to check on the status  but I'm more concerned with missing my rental pick up a… https://t.co/ryLNgAcWKN,0,0,en,967222052095741952,55673084,,,
AmericanAir,967222445437607936,Sat Feb 24 02:19:35 +0000 2018,Hey @AmericanAir  worst carrier by far. Two delays in a row. You don't notify me  Google does. Your app crashes. Th… https://t.co/RXTphNhtyZ,0,0,en,,398275428,,,
AmericanAir,967222434721013760,Sat Feb 24 02:19:33 +0000 2018,|@AmericanAir
Did everybody know that AA customer relations refuses to get you to a manager?  EXP status and not all… https://t.co/AHIwdqlQve|,0,0,en,,822939749329444864,,,
AmericanAir,967222418224893952,Sat Feb 24 02:19:29 +0000 2018,Really #disappointed in @AmericanAir #CustomerService today. They canceled my flight  said there were NO flights in… https://t.co/pbXserKVNF,0,0,en,,2335340473,US,West Lafayette  IN,city
AmericanAir,967222385459040261,Sat Feb 24 02:19:21 +0000 2018,@AmericanAir Still no bag over 24 hours later  rediculous. Only told my bag fee doesnt get reimbursed even when bag… https://t.co/I80dYMY0Q6,0,0,en,967056221034438656,216858345,,,
AmericanAir,967222346246475776,Sat Feb 24 02:19:12 +0000 2018,@AmericanAir https://t.co/eYfCFhUD9G,0,0,und,,536909353,,,
AmericanAir,967222170765099008,Sat Feb 24 02:18:30 +0000 2018,RT @JetPhotos: The @AmericanAir Astrojet 737 touching down in Oranjestad. https://t.co/a9u48nkYYM © Nito https://t.co/ljLFffTyPf,19,0,en,,1486413380,,,
AmericanAir,967222118906810369,Sat Feb 24 02:18:17 +0000 2018,|RT @SecretFlying: Many US cities to Bogota  Colombia from only $334 roundtrip with @Delta &amp; @AmericanAir.

https://t.co/WeDyopkMKD https://…|,7,0,en,,125638405,,,
AmericanAir,967222056449388544,Sat Feb 24 02:18:03 +0000 2018,Friends - please retweet this!! @statravelUS  and @AmericanAir  need to fix this TONIGHT. https://t.co/yNGm0H5RLE,1,1,en,,20650765,,,
AmericanAir,967221944096567296,Sat Feb 24 02:17:36 +0000 2018,|RT @SecretFlying: **PRICE DROP** New York to Kahului  Hawaii (&amp; vice versa) for only $478 roundtrip with @AmericanAir.

https://t.co/qbWBu6…|,9,0,en,,125638405,,,
AmericanAir,967221278372319233,Sat Feb 24 02:14:57 +0000 2018,@AmericanAir All I heard from gate agent  "we're trying to compete with Spirit!" I didn't pay a Spirit fare #NeverAgain,0,0,en,967215181758713856,1713634849,,,
AmericanAir,967221206033272834,Sat Feb 24 02:14:40 +0000 2018,@kaliemarsch @united @JetBlue @AmericanAir 45 spent today bragging about himself &amp; calling immigrants-which is virt… https://t.co/A6nUO7qmHR,0,0,en,966110896027291651,1479867775,,,
AmericanAir,967221158176149504,Sat Feb 24 02:14:28 +0000 2018,RT @j_sciarro: Cc: @AmericanAir https://t.co/s0yc61rLq7,1,0,und,,287861586,,,
AmericanAir,967220896594149376,Sat Feb 24 02:13:26 +0000 2018,@AmericanAir Nothing like only one on plane told to pay this fee to be able to board. Shipping overnight on FedEx cheaper,0,0,en,967215181758713856,1713634849,,,
AmericanAir,967220647561592833,Sat Feb 24 02:12:27 +0000 2018,@AmericanAir Tell that to Expedia. Nothing during purchase communicated this. Don't worry though  contesting charge… https://t.co/QHdPkZOKt9,0,0,en,967215181758713856,1713634849,,,
AmericanAir,967220613894033409,Sat Feb 24 02:12:19 +0000 2018,@AmericanAir gate agent Kevin in Chattanooga is putting on a clinic demonstrating how to deliver bad news to 75 peo… https://t.co/8EeVaUcWCn,0,0,en,,26611907,,,
AmericanAir,967220578212917249,Sat Feb 24 02:12:10 +0000 2018,RT @kaliemarsch: Over 100 employees from @united  @JetBlue and @AmericanAir showed their support by attending the funeral for Gina Rose Mon…,714,0,en,,213400597,,,
AmericanAir,967220409325309953,Sat Feb 24 02:11:30 +0000 2018,Hey @AmericanAir  flight attendant on AA 2603 said 5 empty seats were for crew even though there were jump seats fo… https://t.co/njjIVJ18Pt,0,0,en,,899611969,,,
AmericanAir,967220335354376192,Sat Feb 24 02:11:12 +0000 2018,@postie1111 @AmericanAir ,0,0,und,967220172246405121,317945097,,,
AmericanAir,967220172246405121,Sat Feb 24 02:10:33 +0000 2018,@miles_mulkey @AmericanAir Nope,0,0,en,967132574828044288,4676088241,,,
AmericanAir,967220078281359360,Sat Feb 24 02:10:11 +0000 2018,@AmericanAir I’ve checked rebooking options. The earliest is for 9 hours from now. I would really just like you guy… https://t.co/7z4q6IrS0X,0,0,en,967219472179302400,32247803,US,Nashville  TN,city
AmericanAir,967219983657791488,Sat Feb 24 02:09:48 +0000 2018,Cc: @AmericanAir https://t.co/s0yc61rLq7,1,3,und,967219964372398080,4856992332,,,
AmericanAir,967219974615060482,Sat Feb 24 02:09:46 +0000 2018,What happens when I miss my connecting flight because your plane had to land unexpected @AmericanAir,0,0,en,,34387971,US,Birmingham  AL,city
AmericanAir,967219964372398080,Sat Feb 24 02:09:44 +0000 2018,Stay classy San Diego. Gorgeous views tonight @AmericanAir of the downtown  our great military base  San Diego Bay … https://t.co/aKg8RDfRve,0,2,en,,4856992332,,,
AmericanAir,967219961469984769,Sat Feb 24 02:09:43 +0000 2018,RT @kaliemarsch: Over 100 employees from @united  @JetBlue and @AmericanAir showed their support by attending the funeral for Gina Rose Mon…,714,0,en,,1105265532,,,
AmericanAir,967219807513870336,Sat Feb 24 02:09:06 +0000 2018,|RT @SecretFlying: **PRICE DROP** New York to Kahului  Hawaii (&amp; vice versa) for only $478 roundtrip with @AmericanAir.

https://t.co/qbWBu6…|,9,0,en,,268682715,,,
AmericanAir,967219746545586177,Sat Feb 24 02:08:52 +0000 2018,When it comes to receiving your bag from baggage claim in a timely manner there is no question that @Delta shits on @AmericanAir,0,0,en,,382863914,,,
AmericanAir,967219710923366400,Sat Feb 24 02:08:43 +0000 2018,|My good friends @AmericanAir you do not disappoint on constantly failing here at ORD. 

How I wish you would stop p… https://t.co/mmfDr8hJ5g|,0,0,en,,815933220,,,
AmericanAir,967219699196092417,Sat Feb 24 02:08:41 +0000 2018,RT @kaliemarsch: Over 100 employees from @united  @JetBlue and @AmericanAir showed their support by attending the funeral for Gina Rose Mon…,714,0,en,,50370546,,,
AmericanAir,967219438272393216,Sat Feb 24 02:07:38 +0000 2018,@AmericanAir so far a 2 hr delay that made me and wife miss connecting flight. New flight gives us a 6hr layover. N… https://t.co/JQXUQn5CJa,0,0,en,,813962064490336256,,,
AmericanAir,967219408627208192,Sat Feb 24 02:07:31 +0000 2018,@mizzmco9723 @kaliemarsch @united @JetBlue @AmericanAir Thank all of you for doing this. When you lose someone you… https://t.co/fjA5tzuBfM,0,0,en,966465991533367302,1479867775,,,
AmericanAir,967219322358763520,Sat Feb 24 02:07:11 +0000 2018,RT @jeffbellseattle: @AmericanAir gave away my 1st class.full fare seat knowing I was delayed on their flight,1,0,en,,2978069965,,,
